zipcode,x,y
11212,1006336,179391
11354,1034306,217894
11354,1041978,186995
11436,1034306,217894
11436,1041978,186995
11211,996298,201209
11211,1022783,245933
11211,988837,194813
11211,1001672,248838
11211,983537,206464
10462,996298,201209
10462,1022783,245933
10462,988837,194813
10462,1001672,248838
10462,983537,206464
11201,996298,201209
11201,1022783,245933
11201,988837,194813
11201,1001672,248838
11201,983537,206464
10033,996298,201209
10033,1022783,245933
10033,988837,194813
10033,1001672,248838
10033,983537,206464
10014,996298,201209
10014,1022783,245933
10014,988837,194813
10014,1001672,248838
10014,983537,206464
11205,992137,191261
11205,1010982,201636
11205,1003048,248123
11378,992137,191261
11378,1010982,201636
11378,1003048,248123
10033,992137,191261
10033,1010982,201636
10033,1003048,248123
10459,1012877,241535
10459,994791,153973
11235,1012877,241535
11235,994791,153973
10468,1011591,252377
10468,1021416,192328
10468,986174,205175
10468,984260,201315
11421,1011591,252377
11421,1021416,192328
11421,986174,205175
11421,984260,201315
10003,1011591,252377
10003,1021416,192328
10003,986174,205175
10003,984260,201315
10013,1011591,252377
10013,1021416,192328
10013,986174,205175
10013,984260,201315
10451,1006789,237559
10451,1025321,191298
10451,982874,206187
10451,986152,201419
11421,1006789,237559
11421,1025321,191298
11421,982874,206187
11421,986152,201419
10014,1006789,237559
10014,1025321,191298
10014,982874,206187
10014,986152,201419
10002,1006789,237559
10002,1025321,191298
10002,982874,206187
10002,986152,201419
11233,1004040,186935
11233,985754,158755
11233,1005487,253908
11233,982836,207156
11233,985800,200980
11233,998973,233454
11214,1004040,186935
11214,985754,158755
11214,1005487,253908
11214,982836,207156
11214,985800,200980
11214,998973,233454
10034,1004040,186935
10034,985754,158755
10034,1005487,253908
10034,982836,207156
10034,985800,200980
10034,998973,233454
10014,1004040,186935
10014,985754,158755
10014,1005487,253908
10014,982836,207156
10014,985800,200980
10014,998973,233454
10002,1004040,186935
10002,985754,158755
10002,1005487,253908
10002,982836,207156
10002,985800,200980
10002,998973,233454
10027,1004040,186935
10027,985754,158755
10027,1005487,253908
10027,982836,207156
10027,985800,200980
10027,998973,233454
10037,1001375,234561
10037,998957,169620
10037,1002193,236820
10037,1006014,254974
11210,1001375,234561
11210,998957,169620
11210,1002193,236820
11210,1006014,254974
10037,1001375,234561
10037,998957,169620
10037,1002193,236820
10037,1006014,254974
10034,1001375,234561
10034,998957,169620
10034,1002193,236820
10034,1006014,254974
10011,983760,208031
10035,1001107,231500
10035,1006420,254292
10034,1001107,231500
10034,1006420,254292
11224,986418,149059
11224,983989,204891
11224,983942,200862
10012,986418,149059
10012,983989,204891
10012,983942,200862
10013,986418,149059
10013,983989,204891
10013,983942,200862
10454,1004347,233864
11356,1026740,226784
11414,1026233,179639
11414,988002,214967
11414,1045919,155533
10036,1026233,179639
10036,988002,214967
10036,1045919,155533
11691,1026233,179639
11691,988002,214967
11691,1045919,155533
11231,982409,185891
11231,1003928,175734
11203,982409,185891
11203,1003928,175734
11375,1024126,201271
11375,1000835,177263
11375,982340,207773
11375,986576,201166
11203,1024126,201271
11203,1000835,177263
11203,982340,207773
11203,986576,201166
10014,1024126,201271
10014,1000835,177263
10014,982340,207773
10014,986576,201166
10002,1024126,201271
10002,1000835,177263
10002,982340,207773
10002,986576,201166
11377,1009443,215291
11377,1021510,267159
10470,1009443,215291
10470,1021510,267159
10037,1001775,234816
10037,999899,175831
10037,983543,208767
11203,1001775,234816
11203,999899,175831
11203,983543,208767
10011,1001775,234816
10011,999899,175831
10011,983543,208767
10023,990910,222076
10023,999813,193497
10023,985694,205817
10023,1001048,164637
11206,990910,222076
11206,999813,193497
11206,985694,205817
11206,1001048,164637
10003,990910,222076
10003,999813,193497
10003,985694,205817
10003,1001048,164637
11234,990910,222076
11234,999813,193497
11234,985694,205817
11234,1001048,164637
10011,984894,208042
11207,1016805,182472
11207,982315,207058
10014,1016805,182472
10014,982315,207058
11420,1034680,185601
11420,1020624,183701
11420,985496,205525
11420,984696,200513
11208,1034680,185601
11208,1020624,183701
11208,985496,205525
11208,984696,200513
10003,1034680,185601
10003,1020624,183701
10003,985496,205525
10003,984696,200513
10013,1034680,185601
10013,1020624,183701
10013,985496,205525
10013,984696,200513
11210,999750,171178
11210,981361,175566
11210,987038,182492
11220,999750,171178
11220,981361,175566
11220,987038,182492
11215,999750,171178
11215,981361,175566
11215,987038,182492
11101,998331,212522
11101,981245,175414
11101,986121,205580
11101,986031,202128
11220,998331,212522
11220,981245,175414
11220,986121,205580
11220,986031,202128
10003,998331,212522
10003,981245,175414
10003,986121,205580
10003,986031,202128
10002,998331,212522
10002,981245,175414
10002,986121,205580
10002,986031,202128
10014,982895,206675
11103,1007559,219686
11103,982227,209518
10011,1007559,219686
10011,982227,209518
10469,1030098,253588
10469,985122,207290
10469,986183,202692
10011,1030098,253588
10011,985122,207290
10011,986183,202692
10002,1030098,253588
10002,985122,207290
10002,986183,202692
10032,1001830,245494
10032,1037587,198088
11432,1001830,245494
11432,1037587,198088
11420,1038541,185116
11420,984062,148717
11420,986425,206941
11420,1036285,206094
11224,1038541,185116
11224,984062,148717
11224,986425,206941
11224,1036285,206094
10003,1038541,185116
10003,984062,148717
10003,986425,206941
10003,1036285,206094
11367,1038541,185116
11367,984062,148717
11367,986425,206941
11367,1036285,206094
11219,984874,166153
11219,1004155,251619
11219,1021621,209726
10040,984874,166153
10040,1004155,251619
10040,1021621,209726
11368,984874,166153
11368,1004155,251619
11368,1021621,209726
11421,1021785,191324
10462,1023070,244933
10462,1020519,184247
10462,1007929,178364
11208,1023070,244933
11208,1020519,184247
11208,1007929,178364
11212,1023070,244933
11212,1020519,184247
11212,1007929,178364
11229,1000765,156415
11229,1010273,252117
11229,983997,205537
10453,1000765,156415
10453,1010273,252117
10453,983997,205537
10012,1000765,156415
10012,1010273,252117
10012,983997,205537
11233,1004062,187211
11233,1013776,234799
10474,1004062,187211
10474,1013776,234799
11414,1025662,182632
11203,1005065,178172
11203,984311,206447
11203,985740,200323
11203,938817,169568
10014,1005065,178172
10014,984311,206447
10014,985740,200323
10014,938817,169568
10002,1005065,178172
10002,984311,206447
10002,985740,200323
10002,938817,169568
10303,1005065,178172
10303,984311,206447
10303,985740,200323
10303,938817,169568
11414,1030925,176112
11414,1008070,171548
11236,1030925,176112
11236,1008070,171548
11432,1041386,198879
11432,1013628,237527
10459,1041386,198879
10459,1013628,237527
11236,1016211,170722
10027,998545,235858
10027,940426,167930
10303,998545,235858
10303,940426,167930
10304,960740,161583
10304,984020,200895
10013,960740,161583
10013,984020,200895
11212,1004652,179673
11212,1009900,193293
11212,983861,205971
11237,1004652,179673
11237,1009900,193293
11237,983861,205971
10014,1004652,179673
10014,1009900,193293
10014,983861,205971
10458,1013554,253473
10458,1013187,236975
10459,1013554,253473
10459,1013187,236975
10010,986625,209723
10010,1015219,238226
10474,986625,209723
10474,1015219,238226
10040,1004246,253051
10040,1006534,218030
10040,1013551,240768
11103,1004246,253051
11103,1006534,218030
11103,1013551,240768
10459,1004246,253051
10459,1006534,218030
10459,1013551,240768
10452,1008406,245663
10452,1015682,233855
10452,983598,204985
10474,1008406,245663
10474,1015682,233855
10474,983598,204985
10012,1008406,245663
10012,1015682,233855
10012,983598,204985
10452,1008426,245733
10452,999560,243846
10452,984422,201476
10452,1015076,236383
10452,984102,206506
10452,985848,200633
10032,1008426,245733
10032,999560,243846
10032,984422,201476
10032,1015076,236383
10032,984102,206506
10032,985848,200633
10013,1008426,245733
10013,999560,243846
10013,984422,201476
10013,1015076,236383
10013,984102,206506
10013,985848,200633
10474,1008426,245733
10474,999560,243846
10474,984422,201476
10474,1015076,236383
10474,984102,206506
10474,985848,200633
10014,1008426,245733
10014,999560,243846
10014,984422,201476
10014,1015076,236383
10014,984102,206506
10014,985848,200633
10002,1008426,245733
10002,999560,243846
10002,984422,201476
10002,1015076,236383
10002,984102,206506
10002,985848,200633
11419,1032810,189148
11221,1005754,193060
11221,985292,199247
10002,1005754,193060
10002,985292,199247
11214,979867,159009
11214,1014999,240757
10459,979867,159009
10459,1014999,240757
11419,1033289,189480
11419,1006658,236318
11419,986051,199819
10455,1033289,189480
10455,1006658,236318
10455,986051,199819
10002,1033289,189480
10002,1006658,236318
10002,986051,199819
10028,996307,222825
10028,1016250,245070
10028,1021720,248584
10460,996307,222825
10460,1016250,245070
10460,1021720,248584
10462,996307,222825
10462,1016250,245070
10462,1021720,248584
10002,986623,202627
11211,995921,197378
11211,989561,199170
11211,985613,201701
11211,1000975,172992
10002,995921,197378
10002,989561,199170
10002,985613,201701
10002,1000975,172992
10012,995921,197378
10012,989561,199170
10012,985613,201701
10012,1000975,172992
11203,995921,197378
11203,989561,199170
11203,985613,201701
11203,1000975,172992
11237,1010554,191547
11237,1025345,204715
11237,999481,191701
11237,985949,201854
11237,1007950,170512
11374,1010554,191547
11374,1025345,204715
11374,999481,191701
11374,985949,201854
11374,1007950,170512
11206,1010554,191547
11206,1025345,204715
11206,999481,191701
11206,985949,201854
11206,1007950,170512
10002,1010554,191547
10002,1025345,204715
10002,999481,191701
10002,985949,201854
10002,1007950,170512
11236,1010554,191547
11236,1025345,204715
11236,999481,191701
11236,985949,201854
11236,1007950,170512
11237,1007736,193438
11237,1025190,239097
11237,985906,202561
10473,1007736,193438
10473,1025190,239097
10473,985906,202561
10012,1007736,193438
10012,1025190,239097
10012,985906,202561
11237,1004520,195650
11237,997183,187256
11237,961196,163265
11237,1011484,239280
11216,1004520,195650
11216,997183,187256
11216,961196,163265
11216,1011484,239280
10304,1004520,195650
10304,997183,187256
10304,961196,163265
10304,1011484,239280
10456,1004520,195650
10456,997183,187256
10456,961196,163265
10456,1011484,239280
10462,1020503,250117
10462,997467,172707
10462,1001814,189870
10462,989023,199159
10462,985139,200995
11226,1020503,250117
11226,997467,172707
11226,1001814,189870
11226,989023,199159
11226,985139,200995
11221,1020503,250117
11221,997467,172707
11221,1001814,189870
11221,989023,199159
11221,985139,200995
10002,1020503,250117
10002,997467,172707
10002,1001814,189870
10002,989023,199159
10002,985139,200995
10013,1020503,250117
10013,997467,172707
10013,1001814,189870
10013,989023,199159
10013,985139,200995
11377,1012218,212509
11377,996094,195521
11211,1012218,212509
11211,996094,195521
10032,1001168,247023
10032,1036686,181583
11420,1001168,247023
11420,1036686,181583
11203,999416,179634
10456,1011163,240416
10456,1015072,243855
10460,1011163,240416
10460,1015072,243855
11354,1030378,215629
11354,998830,224873
11354,1011496,239318
11354,987332,198949
11354,984515,201059
10128,1030378,215629
10128,998830,224873
10128,1011496,239318
10128,987332,198949
10128,984515,201059
10456,1030378,215629
10456,998830,224873
10456,1011496,239318
10456,987332,198949
10456,984515,201059
10002,1030378,215629
10002,998830,224873
10002,1011496,239318
10002,987332,198949
10002,984515,201059
10013,1030378,215629
10013,998830,224873
10013,1011496,239318
10013,987332,198949
10013,984515,201059
10462,1021292,247243
10462,1005985,222228
10462,1009444,241764
11102,1021292,247243
11102,1005985,222228
11102,1009444,241764
10456,1021292,247243
10456,1005985,222228
10456,1009444,241764
11432,1037934,196609
11432,1013127,241559
11432,986020,199075
10459,1037934,196609
10459,1013127,241559
10459,986020,199075
10002,1037934,196609
10002,1013127,241559
10002,986020,199075
11368,1023776,212971
11368,1009561,240495
10456,1023776,212971
10456,1009561,240495
10460,1016986,250197
10460,1025555,192179
10460,1000556,196343
11421,1016986,250197
11421,1025555,192179
11421,1000556,196343
11206,1016986,250197
11206,1025555,192179
11206,1000556,196343
11211,996882,197510
11211,1018776,213553
11211,984003,198727
11211,1020679,211640
11372,996882,197510
11372,1018776,213553
11372,984003,198727
11372,1020679,211640
10038,996882,197510
10038,1018776,213553
10038,984003,198727
10038,1020679,211640
11373,996882,197510
11373,1018776,213553
11373,984003,198727
